user_id,session_id,Clickout_Item_Counts,Platform,Device,City_Count,Session_Duration,Steps_Count,Interaction_Item_Rating_Count,Interaction_Item_Image_Count,Interaction_Item_Deals_Count,Change_of_Sort_Order_Count,Filter_Selection_Count,Search_for_Item_Count,Search_for_Destination_Count,Search_for_Poi_Count
SVH2RP3BND05,728c19113c75d,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
XHAK522PLACG,2c33d679c7722,1,BR,mobile,3,1511,116,2,101,1,0,0,2,1,1
0K3HXMJWGB48,c89b91e0062f0,1,BR,mobile,3,402,25,1,20,0,0,0,0,2,0
ATKKOHFT0NMW,b4966ef605bde,1,BR,mobile,1,181,4,0,2,1,0,0,0,0,0
8WPCINBQCG6D,0cdaafa90ce98,1,BR,mobile,1,634,9,0,0,0,0,0,0,0,0
WFVP8TGFJ8FY,8357c470e2122,1,BR,tablet,1,1837,4,0,0,0,0,0,0,1,0
D6O7ID93VYMX,b6091cea94e74,1,BR,tablet,1,1809,5,0,0,0,0,0,2,0,0
3KF9OIZJHEBX,e92f6e2f9958a,1,BR,mobile,2,699,41,1,33,1,0,0,0,2,1
ASEFZDRO1RQF,68bda78acc9c2,1,BR,desktop,1,1407,6,0,0,0,0,1,1,1,1
1ATWKZC3HVT2,a4bb651a2b90d,1,BR,mobile,1,459,4,0,0,0,0,0,1,0,0
E682Q616Z9J0,1837509a757eb,1,BR,tablet,1,795,3,0,2,0,0,0,0,0,0
5Y4O5Z7YD392,2b87c4543ecf6,1,BR,mobile,1,2653,3,0,0,0,0,0,0,0,0
UN8N2ECZIAA9,ff0094b5bbb5e,1,BR,mobile,1,58,4,0,2,0,0,0,0,1,0
PXN559LU96P5,9014422474b2a,1,BR,mobile,1,163,31,0,30,0,0,0,0,0,0
PFNTNZT8K3Q5,2670fc60f1329,1,BR,mobile,1,514,5,0,0,0,1,0,0,0,0
NW2TARGFNEQW,5c763ddda8309,1,BR,mobile,1,21,7,0,4,0,0,0,0,0,0
GMIMSER373SR,c3412ab8b5108,1,BR,mobile,1,235,136,0,135,0,0,0,0,0,0
FY0JRE21W2Q9,e8717cdf2a27c,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
WQ5YZIMZBYYL,109250de91d1a,1,BR,desktop,1,3583,17,0,0,0,8,4,0,0,0
51T884SM4J88,f2435a065c130,1,BR,mobile,1,136,3,0,0,1,0,0,0,0,0
PJG9BK1O3HB2,84565abaff28f,1,BR,desktop,1,2159,95,4,81,1,0,3,0,0,0
1DKG7H76UH1C,c8aee4b18c753,1,BR,desktop,1,67,4,0,2,0,0,0,0,1,0
ECMIVGZMZBH0,ed35e7ace8cc0,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
792XE3WB951V,84fb158b1adbd,1,BR,mobile,1,1814,4,0,3,0,0,0,0,0,0
O79POAQ1WY18,76867e72f495c,1,BR,mobile,1,13,2,0,0,0,0,0,1,0,0
VMTF2OIEOLQM,f568c45945474,1,BR,tablet,1,56,2,0,0,0,0,0,1,0,0
XUCDYDNWBMYM,02843c9f65a57,1,BR,mobile,3,292,6,0,0,0,1,0,0,3,1
1WLTL30XQ8O9,c487d219b1b18,1,BR,mobile,1,452,6,1,2,0,0,0,0,0,0
4O3WICVBYK2Q,75f66a25c9228,1,BR,mobile,1,1234,77,2,34,0,2,28,0,0,3
71AAR0G022S4,1b4cbf9730d88,1,BR,mobile,1,1951,5,0,2,0,0,0,0,2,0
7I2GWDRL0FFD,179b29d6f4de4,1,BR,desktop,4,4066,33,0,0,0,12,4,6,3,0
76M360E24KRB,2d0e60ecfa398,1,BR,mobile,2,1717,46,3,33,3,0,0,0,2,0
SEYS10E9VSO2,c7275b1eadd6b,1,BR,mobile,1,6,3,0,2,0,0,0,0,0,0
30FJRYGXF2CX,a6de3b4d42356,1,BR,desktop,1,0,1,0,0,0,0,0,0,0,0
VC6E6EVT3Y9I,d451d2c6d2527,1,BR,desktop,1,15,2,0,0,0,0,0,1,0,0
MX7H5DE6K69B,cd1e3728ca590,1,BR,mobile,1,21,4,1,2,0,0,0,0,0,0
NRIYYBRX2JX9,0530dd1754e18,1,BR,mobile,1,810,5,0,2,0,0,0,1,0,0
5E909FG2RIK5,f04318110e22c,1,BR,mobile,1,37,2,0,0,0,0,0,0,0,0
H76SCJ1EPVM1,c78f7bb973c23,1,BR,desktop,1,5064,113,15,69,4,0,0,0,1,0
KLZ9LISJROQP,a36ea13661cd8,1,BR,desktop,1,505,12,0,0,1,6,3,0,0,0
TC6W48T347M6,6ead4bbc8996d,1,BR,mobile,1,1368,3,1,0,0,0,0,0,0,0
B718WQSACZB6,15edde6fea759,1,BR,desktop,1,16,4,0,2,1,0,0,0,0,0
0AFUWVZZJGOB,edcefb2731095,1,BR,mobile,1,630,10,0,0,0,0,0,1,0,0
TM76NITJDA80,2cef48113c567,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
QYQP49I4WF27,0e7b999380009,1,BR,mobile,1,37,4,0,0,0,0,0,0,0,0
AKQ61YAE25V1,ef50e6713b0c4,1,BR,desktop,1,71,19,0,17,0,0,0,0,0,0
MYY562JE3WPG,cab05a26a3ed3,1,BR,desktop,1,646,10,1,3,0,0,0,1,4,0
TVFP0JXKYDGS,2cec8c35ad344,1,BR,desktop,2,185,6,0,2,0,0,1,1,0,1
SW23OQ8QVJL8,a83defba7c2e7,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
10KJ49UZ57MU,9c37b52311e1a,1,BR,desktop,1,3091,161,0,159,0,0,0,0,0,0
P90WPBVK8FP1,ba47ad5c657d2,1,BR,desktop,1,101,18,1,13,0,0,1,0,1,0
6BV5DE2S03GF,7d1d71168b202,1,BR,desktop,1,0,1,0,0,0,0,0,0,0,0
AK2L5SR0I0P1,cca9af1bd1f4e,1,BR,desktop,3,3705,5,1,0,0,0,0,0,3,0
SXCP4W1JEH12,9c853e073500a,1,BR,desktop,1,29,16,0,15,0,0,0,0,0,0
M3VRDSQLPU7A,c014e5e89cd63,1,BR,mobile,3,506,6,0,0,0,0,0,0,5,0
3T8D1DGGKC0W,207a9ae685cd7,1,BR,mobile,1,2442,280,1,264,2,0,9,0,1,0
2AYDPO4R7A46,2ae419e87f6f8,1,BR,mobile,2,179,10,1,2,1,1,0,0,2,0
D0QX9WSZR313,9f92d59608cc2,1,BR,desktop,1,67,36,0,35,0,0,0,0,0,0
RPMQOD9KCFHX,2dbb98dec339d,1,BR,mobile,1,1,2,1,0,0,0,0,0,0,0
1RG2JEMJ31KX,b6620500d21a5,1,BR,desktop,1,1325,142,0,128,0,4,2,0,2,0
TB9T91TR6QJH,f84928b56d3c3,1,BR,mobile,1,2074,105,2,92,3,0,0,0,2,2
U73NLK6HCYHY,e07a1f2fb8604,1,BR,desktop,1,126,4,1,0,0,0,0,0,0,0
IPK9JSBLS841,ac4b5a613d409,1,BR,mobile,5,393,47,0,33,0,1,0,3,4,1
95TEWVTQ19NP,e81be27533edc,1,BR,mobile,2,1503,12,0,6,0,2,1,0,0,0
F0GA92A66KID,870e424308a2a,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
936F610T3AGR,a906af14cc0b7,1,BR,desktop,1,56,2,0,0,0,0,0,0,0,0
EGJ2FIF3X7C6,7d1c459f51b77,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
ZUNTO9W1JTWP,fc4f031aeed34,1,BR,desktop,1,155,30,0,19,0,2,7,0,0,1
CQHMUWFDZLMD,34c59a4813890,1,BR,mobile,1,923,34,1,28,1,0,0,0,0,0
F20XC5ZGHM0B,8b74a3d6ad76e,1,BR,mobile,1,136,9,0,3,0,0,0,4,1,0
K36FPGYG79EV,61de57cc973c8,1,BR,desktop,3,4520,13,0,2,0,2,1,1,0,0
65ED8RN72YDG,28d712597608d,1,BR,desktop,1,4713,546,0,539,0,0,1,0,2,0
QI4O302NZSCR,24e20df95a514,1,BR,desktop,1,0,1,0,0,0,0,0,0,0,0
3A1XP8UJHDQB,645a1d9dfcbae,1,BR,mobile,1,373,7,1,4,0,0,0,0,0,0
NKJMLP69KL2T,3ac9deed1931f,1,BR,desktop,1,463,3,0,0,0,0,0,0,0,0
LQGW56DRBE17,72f82c18d4403,1,BR,desktop,2,1927,131,2,124,1,0,0,0,2,0
LK12B8Z47GP6,8e6328d19d6ca,1,BR,mobile,1,450,158,1,154,1,0,0,0,0,0
4KN45E3JLUQH,58ced57fee6e7,1,BR,desktop,1,29,7,0,0,0,4,2,0,0,0
2D8LHHHSM5I9,8fa76c435d64a,1,BR,mobile,5,2891,72,2,51,5,0,0,1,4,0
A4646W6LY86I,8237e4cc8b151,1,BR,mobile,1,637,3,0,0,0,0,0,0,1,0
XYTQGQINMNLY,3c7b41d9ce7c3,1,BR,mobile,1,553,8,0,4,0,0,0,0,1,0
JP9U7OKGRXMX,5a20d167fdee9,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
XCRFME4RY0V3,8c8bb4741af0a,1,BR,desktop,1,2247,3,1,0,1,0,0,0,0,0
62F9PPHPGWJ6,5003b13fb3095,1,BR,mobile,1,45,3,0,0,1,1,0,0,0,0
G2ZY405JLHTO,a4c3d0d979aa5,1,BR,desktop,1,186,3,0,0,0,0,0,0,0,0
SQYH05TL00VU,cd3f60af4215b,1,BR,desktop,1,102,8,7,0,0,0,0,0,0,0
5KW4KT16A421,ac43a36fba0d7,1,BR,mobile,1,54,2,0,0,0,0,0,0,0,0
U1QJVAAZ3JUH,fdad12a6f1b8e,1,BR,mobile,1,702,16,5,2,3,0,0,0,0,0
KYFV2TD3ZARS,34b3af309c72a,1,BR,desktop,2,551,5,0,2,0,0,0,0,0,1
S3SUM0WAHUTQ,473005b551262,1,BR,desktop,1,2117,74,1,62,2,0,5,1,0,0
FNRUI2E6HKSA,08b421431e21e,1,BR,desktop,3,8017,164,3,85,1,10,58,0,5,0
84L47JONK50X,5549c7933295b,1,BR,mobile,1,138,4,0,0,0,1,1,0,1,0
KUJ6L2S13N0P,546cb5655f19d,1,BR,desktop,1,1479,430,3,418,1,2,2,0,0,0
HVA117I3BZXV,2c7cc1ff1ecba,1,BR,mobile,1,299,4,0,0,0,0,1,0,0,0
VECRWV5J3AT2,ba3d9e46b9ff0,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
3POO0J58GINU,7a78e9fa52f32,1,BR,desktop,1,163,29,0,21,0,0,5,0,1,1
1II3HY0Z3KZF,91a7ed3ec1df0,1,BR,mobile,1,30,20,0,19,0,0,0,0,0,0
3L89M1ZJ5N41,772b7829ec101,1,BR,mobile,1,32,2,0,0,0,0,0,0,0,0
0Z16EDB5E6UB,e99eaa661c628,1,BR,desktop,1,868,32,0,26,0,0,4,0,1,0
QH144RDN50OR,8691061965fd1,1,BR,desktop,1,5101,77,0,68,3,2,0,2,0,0
G5MSJ7EOVNFP,261bdda5e569f,1,BR,mobile,1,113,2,0,0,0,0,0,0,1,0
N3JV5B97LKEM,2ce619af85fb0,1,BR,mobile,1,674,19,0,0,0,10,5,0,0,0
1UMI73HNQR6U,75f1dff4a97b7,1,BR,desktop,1,176,4,2,0,0,0,0,0,0,0
61H9RWXBWN88,bd6e0201e0b51,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
MY2X9VJHFF4H,778b405fe7c84,1,BR,desktop,1,101,2,0,0,0,0,0,0,1,0
6725XO239ZR2,e7bbc9dfbbb60,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
5MVIEKST53HM,6c30e743ceaf2,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
Z2JWECJD5ZDA,dc563813224a8,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
ZWCVZJMS8BDM,481db74c9584b,1,BR,desktop,1,654,16,0,0,0,4,6,4,1,0
QK2YUW57P6XL,3cdc8b5c23673,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
6G6ZL6CBU2XH,897785ec8ed2f,1,BR,desktop,1,1780,83,3,74,1,0,0,0,0,1
F45R3YLOSWRA,468e20ba429f8,1,BR,mobile,1,549,3,0,0,0,1,0,0,0,0
NLHUWRZGM1OI,6ba0f173200f6,1,BR,mobile,1,6,2,0,0,0,0,0,0,0,0
9XKU1V36OU9V,b299acdfd6b76,1,BR,desktop,1,0,1,0,0,0,0,0,0,0,0
OF0A7CAPFHIP,52cd1a0b2e615,1,BR,desktop,3,4674,7,0,0,0,2,1,2,1,0
FPZHZ920MOGO,5399db517c1e8,1,BR,mobile,1,1008,5,0,0,0,0,0,0,0,0
NZ8B1XP57Z66,6dd1bd28d002e,1,BR,mobile,1,262,7,0,5,0,0,0,0,0,0
YJCXMEMFVTL7,34e7031b19ef7,1,BR,desktop,1,2033,15,0,12,0,0,0,0,2,0
AWGAY8I5FIBP,9c658392a3fb7,1,BR,desktop,1,157,3,0,0,0,0,0,0,1,0
T1S2Z346B64H,f47d36bfd91f5,1,BR,mobile,1,77,2,0,0,0,0,0,0,1,0
1QB9SRU7WOCC,5011656995316,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
V85FG3HUMNP7,150f497c723f3,1,BR,mobile,1,644,337,1,324,2,2,2,0,1,0
5767KWE26CCH,bad33e72a479e,1,BR,desktop,1,177,5,0,0,0,0,1,0,1,1
DC9VB0ZCNL47,7c70ff1624d1b,1,BR,mobile,1,21,13,0,12,0,0,0,0,0,0
LLIU9SERVWFT,319ead5ab68b2,1,BR,mobile,1,370,2,0,0,0,0,0,0,0,0
S1YYHIRYAG8A,e5f506355f002,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
COU3OZZN07FC,571e0a4c82e32,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
CK4D98GPRBJX,afecf9022061a,1,BR,desktop,1,30,2,0,0,0,0,0,0,1,0
4F16PYJ0K7OJ,87dd749c2aa5d,1,BR,mobile,1,597,5,0,0,0,0,0,1,0,0
8P2GK2CES19S,31d416fb822ee,1,BR,mobile,1,201,29,0,26,0,1,1,0,0,0
PY7AAIH45JUW,95f126aed72ef,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
2XP76TT11WYK,a59eb57a54015,1,BR,mobile,1,81,2,0,0,0,0,0,0,0,0
02DVJUEP72VR,53d1cbb54e547,1,BR,desktop,1,0,1,0,0,0,0,0,0,0,0
YZQIAV3VMMW1,137e1437f8943,1,BR,desktop,1,116,2,0,0,0,0,0,1,0,0
Z7IA32SI2ELG,8d1f1ef6be51a,1,BR,mobile,2,225,23,0,19,1,0,0,0,2,0
KB2AX24UGJ71,a79869df627c3,1,BR,desktop,1,0,1,0,0,0,0,0,0,0,0
I6A9CHFFM0N7,66700970bf835,1,BR,mobile,1,9,2,0,0,0,0,0,0,0,0
X9L92W1BNK7F,2f9dd6f04f960,1,BR,tablet,1,0,1,0,0,0,0,0,0,0,0
R2ONOQ7M2XL8,55b1d79826004,1,BR,mobile,1,205,18,0,15,0,0,0,0,1,0
4G7N2VEHXCWQ,c3290f20493b3,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
F9V1D68XD9XI,523d179844d6d,1,BR,mobile,1,155,25,0,21,0,0,0,0,1,0
SCDN10K2K062,03e7a594c62c0,1,BR,mobile,1,167,56,2,50,1,0,0,0,0,0
090X9RNP5UMI,9427c2abe0763,1,BR,mobile,1,90,22,1,18,1,0,0,0,0,0
Z3GXKA17RXPX,ad1c8d7b81a85,1,BR,desktop,1,75,2,0,0,0,0,0,0,0,0
SQ8D52J7P42O,4eb46fa6247b3,1,BR,mobile,1,318,52,1,49,0,0,0,0,0,0
8AF9KM84R850,1f045b1734212,1,BR,desktop,2,1937,10,1,0,0,6,2,0,0,0
8UL7ET6J14XS,37216916ce472,1,BR,mobile,1,60,4,0,0,1,0,1,0,1,0
KS1C1X5LEGEG,6a3c26e829db4,1,BR,mobile,1,66,3,2,0,0,0,0,0,0,0
8P9TJB03F6ZW,85e450967caea,1,BR,desktop,3,15947,845,10,813,1,4,3,3,1,0
QD6GIGOD92UN,70dcd61a5fe72,1,BR,mobile,1,21,2,0,0,0,0,0,0,1,0
78OH3PDXMIVL,2327a353d3b02,1,BR,desktop,1,254,5,0,0,0,1,0,0,2,0
SHJBYJIBHWH7,4da4eda786fb0,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
K311U02403I3,e356329d1b890,1,BR,desktop,1,2152,9,0,0,0,0,0,0,0,0
HG35ZYJSAIHV,6553ddb680dfc,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
AZSGZ1HT2PQX,c48ea0dc921c9,1,BR,desktop,1,365,2,0,0,0,0,0,0,0,0
ZKDWDD1MBXT4,d8b8faa475c03,1,BR,mobile,2,2091,202,1,178,1,6,3,0,0,0
YZKEVLG34A7I,1741b0fbf1b9e,1,BR,mobile,1,61,57,0,56,0,0,0,0,0,0
Y5VADN4INGLJ,5c0571ff7e2e6,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
2CWMRNO6T7A1,b439f225f9cc4,1,BR,mobile,1,771,6,1,0,0,0,0,0,1,0
LP4RVSQQTK8R,e80eda2c436dc,1,BR,desktop,2,2798,39,2,19,0,10,5,0,0,1
OMP0E5MBYR6D,4f6a04106e3ca,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
3P17DJDXC1NK,0ad2cd86a83e8,1,BR,desktop,1,151,9,0,0,0,4,2,0,0,0
6UQ6AVQD35T3,94f7c1776e0b4,1,BR,desktop,1,54,8,0,0,0,5,2,0,0,0
S0I9T8UUFJ88,ba59d5a6bf7f8,1,BR,mobile,1,745,3,0,0,0,0,0,0,0,0
HYJGH05T39C9,d333170de4215,1,BR,mobile,3,2124,64,2,39,5,6,6,0,3,0
9OQACG3I1N0N,70ab65533e5bc,1,BR,desktop,1,248,12,3,2,0,0,0,0,1,0
FL7CKNERUHZC,ad3712b3f34d5,1,BR,mobile,1,83,52,0,50,0,0,0,0,0,0
ESOY55VE0R8R,b1230c39cdbb1,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
E2ZPYN20B3T8,7cec620443363,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
9VLP4B87ACF1,8f9bbff244f87,1,BR,mobile,1,101,2,0,0,0,0,0,0,1,0
CW3HB5N7LP89,e72cd487d7fdb,1,BR,desktop,1,258,3,0,0,0,0,0,1,0,0
JZXXGZCEOW1P,5cf663caac328,1,BR,mobile,2,207,3,0,0,0,0,0,0,1,1
XK15HRFDX93Y,80e30d9a75e77,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
3QXNP4361W1T,6162d752a8222,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
X2644W51PJP6,f3ba761262436,1,BR,desktop,1,552,5,0,0,0,0,0,0,0,0
1U5026U93548,1118f653bd9e9,1,BR,mobile,4,997,6,1,0,0,0,0,0,1,0
ZPP5Q82W1D84,0723f5dde0f8e,1,BR,mobile,2,1486,3,0,0,0,0,0,0,0,0
J53X23OM2J16,1a210ad8d9949,1,BR,mobile,1,200,4,0,0,0,0,0,0,1,0
F11TFY6FRGMT,8475ffeabc07b,1,BR,desktop,1,38,2,0,0,0,0,0,0,1,0
B5LCO45ZEZFE,c726661de8a67,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
NH9ZG15E31XP,12b9bb03f2880,1,BR,desktop,1,56,8,0,7,0,0,0,0,0,0
PZSDU30EF218,63632930e5e9a,1,BR,desktop,1,2617,2,0,0,0,1,0,0,0,0
9CLNF3RX934P,c3cc43b970fef,1,BR,desktop,1,926,5,1,0,0,0,0,0,0,0
LQZAF8GCKG9W,619804548376b,1,BR,desktop,1,351,31,0,28,0,0,0,0,1,0
FA1R11MC04W7,73a727a0e4578,1,BR,desktop,1,1584,86,0,81,0,0,3,0,0,0
13GP95QJPB19,9cfd8c855e364,1,BR,desktop,1,60,4,0,0,0,0,0,0,0,0
SAU8CFLIS3B6,60675082d2731,1,BR,mobile,1,168,5,0,0,0,0,0,0,0,0
6V9J9V36X0U2,10c08c78a394d,1,BR,mobile,1,252,11,4,6,0,0,0,0,0,0
7BETHN8FGRNO,cdfbdbf2e19b6,1,BR,mobile,1,343,22,3,15,0,0,0,0,0,0
V8F2S5JI9CPB,d80c9dd9696d7,1,BR,desktop,5,667,6,0,0,0,0,0,0,5,0
O1DR7MV8VO5L,4737f6f9ba351,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
YW3E5IRAC55O,1f37a364c94db,1,BR,desktop,1,1,2,0,0,1,0,0,0,0,0
I17YPU96L9GP,8a6adb79faf82,1,BR,mobile,1,9,2,0,0,0,0,0,0,0,0
GLPMUUZQQVDH,55d36d3c79180,1,BR,mobile,1,1,6,2,2,0,0,0,0,0,0
AZAEIFYLL02F,3bef1fb90f532,1,BR,mobile,1,652,2,0,0,0,1,0,0,0,0
26A45H6F0YQ3,f49e5a5a6f244,1,BR,mobile,1,653,25,0,22,0,0,0,0,0,0
BPUTQJN8XM0D,e61242c3681d9,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
XJ57PSB7WX5H,d8809f313f214,1,BR,mobile,1,5,3,0,0,0,0,0,0,0,0
SZMSKX8GF13G,5211b748b9a8c,1,BR,mobile,1,155,3,0,0,0,0,0,1,0,0
P6OP7XPFPHDS,5ed1240a95e34,1,BR,mobile,2,598,9,1,0,0,2,1,0,1,3
MJ0DXU11TKAB,997e1c5ca9138,1,BR,desktop,1,191,43,2,37,2,0,0,0,0,0
A5YG99TY207J,b5a82cd2837e1,1,BR,mobile,2,327,6,0,0,0,0,0,2,2,0
X2FAG7I499DJ,e91d145d40572,1,BR,mobile,2,1324,31,0,26,0,0,0,0,1,2
R5E16IHY27Y4,14b4309ecc8c4,1,BR,mobile,1,74,2,0,0,0,0,0,0,0,0
MJ0BCRUX9FUK,e3f48a456891d,1,BR,mobile,1,316,8,0,2,1,3,1,0,0,0
JERXJ7UP2KR0,1ab63bbdf0c42,1,BR,desktop,1,1735,63,0,62,0,0,0,0,0,0
SU76P3JKMWP8,d88835611f7f1,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
NLRH7N3MW291,b8c4a2ccd3ffe,1,BR,mobile,1,706,5,0,0,0,0,0,0,0,0
HGY95895S3AR,3d84b2c8e0a33,1,BR,mobile,1,51,2,0,0,0,0,0,1,0,0
6IJR0XC632MV,5afa9bd164916,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
6G6MR7O4TG4R,c46bc6895dd25,1,BR,mobile,1,13,3,1,0,0,0,0,0,0,0
I693BU7RTQMG,cc43eea9e418f,1,BR,mobile,1,260,3,0,0,0,0,0,0,0,0
P1EOQ1KG7TX9,6a95a703d7c46,1,BR,desktop,1,1,2,0,1,0,0,0,0,0,0
9NK07Y1S2O83,a02e0debf87c8,1,BR,mobile,2,527,6,0,1,0,0,0,1,3,0
38ZS88SZ9IK5,cc01b8aa90013,1,BR,mobile,1,1110,21,0,17,0,0,0,0,1,0
B2CFU2233DPQ,e9b65281e8f83,1,BR,mobile,1,6,3,0,2,0,0,0,0,0,0
QX4107XV397I,5f70bdd7c5876,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
8GXSIXCTSTFF,ae51d63abc66f,1,BR,mobile,1,502,4,0,0,0,0,0,0,0,0
JB6OSTOX1CVO,e067411045958,1,BR,desktop,1,838,80,1,74,1,0,0,0,1,0
8G4DHLBLKI5P,9b8a1e5352e00,1,BR,mobile,1,248,4,0,0,0,0,0,0,0,0
1ZZ9NJ7D5E6G,614c3215659a6,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
Z37CWN6KJJ2E,2e6f6d17be7d4,1,BR,mobile,1,31,5,0,4,0,0,0,0,0,0
B6174XVSZDA0,4eee087ba6bf8,1,BR,mobile,1,94,10,1,0,0,5,3,0,0,0
SKI6NGFLDQWL,cc51e62a34285,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
5EZOL0Z4862V,2a44f5efa24b9,1,BR,mobile,1,174,3,0,0,0,0,0,0,1,0
5RN5265USJ9A,dc1f3f86a6a95,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
E772NA4DSGD3,d34210e910bc8,1,BR,mobile,1,22,2,0,0,1,0,0,0,0,0
MJNPJEZTII1N,e45cf797305ba,1,BR,mobile,2,700,8,0,0,0,0,0,0,1,2
L7Q3T6OXE1JV,ba49a1b1d06a9,1,BR,mobile,1,81,5,0,2,1,0,0,1,0,0
SQF5U1E9XLS4,682626b5fdc74,1,BR,mobile,1,81,2,0,0,0,0,0,0,0,0
FW876M9K9X81,702e5c2d6ae36,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
0MC2LOHEEYJE,56b513de91392,1,BR,mobile,1,46,29,1,27,0,0,0,0,0,0
5Q2Z58S815RR,07ccfe74fdd23,1,BR,mobile,1,0,3,0,2,0,0,0,0,0,0
BYZAT7ZMMQOM,a113682986059,1,BR,mobile,3,702,168,0,164,0,0,0,0,2,0
YXF5DCXQIZEN,4bffdda4f7de4,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
2R8XJ64F6RAE,468c24ce84d33,1,BR,mobile,1,61,2,0,0,0,0,0,0,0,0
JSSQW8GCP61V,cbca7d567178c,1,BR,mobile,1,2790,9,0,0,0,0,0,0,3,0
9SNXSOM614SW,dda2d74fafc23,1,BR,desktop,1,2062,58,0,54,1,0,0,2,0,0
0MZA537Q26VD,14dd1a0903330,1,BR,mobile,2,80,3,0,0,0,1,0,0,1,0
SO4O70980AU8,3c655d84354e8,1,BR,mobile,1,3,3,0,2,0,0,0,0,0,0
DIZYDF6TNV7G,b496ab113f768,1,BR,mobile,1,127,11,1,8,0,0,0,0,0,0
MERFNXJ3WH3E,78fe9ba0ebf94,1,BR,mobile,1,149,7,0,0,0,2,1,0,1,0
72PFNWMQ6ASR,831fdc2a0a80e,1,BR,mobile,1,26,3,0,2,0,0,0,0,0,0
443S0GZO46A9,df6ad85c35409,1,BR,desktop,3,1475,6,0,0,0,0,0,1,2,1
25A9492T33R9,d7118134ce6d4,1,BR,desktop,1,724,3,0,0,1,0,0,1,0,0
D8DJI3MKQ8IF,64ce42cc8bd2f,1,BR,desktop,1,97,2,0,0,0,0,0,1,0,0
08HUX7T9XOS4,0a772aa8e7ee0,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
S62EDN847M3S,b4931c2f2d25b,1,BR,mobile,1,90,44,0,43,0,0,0,0,0,0
XZJALMDKQWS3,bb9f928d6aa5b,1,BR,desktop,1,4589,7,0,0,0,0,0,2,1,0
PB0Y79E367KH,1c35153e6ca57,1,BR,mobile,1,63,7,0,2,0,2,1,0,1,0
HASR8WDN1L7D,f2cb9060ffbdc,1,BR,mobile,1,291,5,0,0,0,1,0,0,1,0
B8W2TMS7DQBB,ed68635b6ee53,1,BR,mobile,2,919,7,0,0,0,0,4,0,1,0
HYUJ30I6D3KT,b63295ab98586,1,BR,mobile,1,79,4,0,0,2,0,0,0,1,0
5TAOD4LCJ3H8,31b8abd0f5c48,1,BR,mobile,1,1528,12,0,0,0,2,3,0,2,0
C7IOT9UOF29U,50ff1a8389ef0,1,BR,desktop,1,1588,78,0,66,0,3,2,0,0,0
27M5PB55UOPI,6bf0817a3bc90,1,BR,mobile,1,19,2,0,0,1,0,0,0,0,0
O5IY8ESI2S0O,640c0b39dd356,1,BR,desktop,1,57,2,0,0,0,0,0,0,1,0
S8MZ5CDK54NC,81a86e1056f08,1,BR,desktop,1,4050,88,2,80,1,0,0,0,0,1
PXB3YJDXJDOP,71ad96a876fcd,1,BR,mobile,1,0,1,0,0,0,0,0,0,0,0
UTHVH80NT7QN,8849de1f834a4,1,BR,mobile,1,15,2,0,0,0,0,0,1,0,0
